time,open,high,low,close,volume,simple_return,log_return
2020-01-01 01:00:00,128.87,130.65,128.78,130.64,11344.65516,0.013734771475129914,0.013641304361909818
2020-01-01 02:00:00,130.63,130.98,130.35,130.85,7603.35623,0.001607470912431186,0.0016061803139452689
2020-01-01 03:00:00,130.85,130.89,129.94,130.2,4968.55433,-0.004967520061138764,-0.004979899201686052
2020-01-01 04:00:00,130.21,130.74,130.15,130.2,3397.90747,0.0,0.0
2020-01-01 05:00:00,130.2,130.47,130.11,130.3,4243.6064,0.0007680491551460555,0.0007677543563306921
2020-01-01 06:00:00,130.31,130.75,130.26,130.44,3668.90166,0.0010744435917113826,0.001073866790318899
2020-01-01 07:00:00,130.47,130.71,130.14,130.24,4147.17413,-0.0015332720024531232,-0.0015344486668881056
2020-01-01 08:00:00,130.24,130.41,129.87,130.36,7541.44497,0.0009213759213759776,0.0009209517151306816
2020-01-01 09:00:00,130.4,130.62,130.13,130.17,4808.20496,-0.0014575023013195798,-0.0014585654909919244
2020-01-01 10:00:00,130.17,130.82,130.07,130.7,4625.5017,0.004071598678651034,0.004063332151807277
2020-01-01 11:00:00,130.67,131.87,130.6,130.74,10847.79032,0.00030604437643466653,0.00030599755440732806
2020-01-01 12:00:00,130.74,131.61,130.7,131.61,4163.30667,0.006654428636989396,0.006632385661648744
2020-01-01 13:00:00,131.6,131.9,131.28,131.68,7160.65302,0.000531874477623262,0.0005317330825273622
2020-01-01 14:00:00,131.66,132.37,131.24,131.96,7325.25762,0.0021263669501823124,0.002124109431621045
2020-01-01 15:00:00,131.95,132.4,131.6,132.08,5361.06926,0.0009093664746893104,0.000908953251491906
2020-01-01 16:00:00,132.08,132.95,131.78,132.85,6915.20906,0.00582980012113854,0.005812872593949779
2020-01-01 17:00:00,132.86,133.05,132.27,132.34,5424.00732,-0.0038389160707563708,-0.003846303621908969
2020-01-01 18:00:00,132.34,132.46,131.57,132.04,5707.7934,-0.0022668883179689514,-0.00226946159892124
2020-01-01 19:00:00,132.04,132.16,131.62,131.86,2111.21443,-0.0013632232656769494,-0.0013641532998385517
2020-01-01 20:00:00,131.86,132.25,131.7,132.18,2014.79285,0.0024268163203398085,0.002423876357153217
2020-01-01 21:00:00,132.17,132.37,131.68,131.78,4879.42025,-0.003026176426085714,-0.0030307645566329954
2020-01-01 22:00:00,131.82,131.82,129.9,130.27,14876.06749,-0.011458491425102357,-0.011524645776201053
2020-01-01 23:00:00,130.28,130.87,129.74,130.77,3865.45991,0.0038381822368926954,0.003830835208938312
2020-01-02 00:00:00,130.72,130.78,130.27,130.67,3772.6667,-0.0007647013841096673,-0.0007649939173563234
2020-01-02 01:00:00,130.66,130.67,130.12,130.15,3684.51912,-0.003979490319124368,-0.003987429560480231
2020-01-02 02:00:00,130.14,130.16,128.89,129.72,19078.42209,-0.0033038801383019623,-0.003309350001457165
2020-01-02 03:00:00,129.71,129.71,128.77,129.1,11950.18634,-0.00477952513105151,-0.0047909835865204186
2020-01-02 04:00:00,129.09,129.87,128.69,129.55,8931.67759,0.0034856700232379634,0.0034796091555223253
2020-01-02 05:00:00,129.57,129.75,129.3,129.63,7276.74256,0.0006175221922035679,0.0006173316038322988
2020-01-02 06:00:00,129.6,129.99,129.15,129.42,4823.43405,-0.0016199953714418625,-0.0016213089828315454
