time,open,high,low,close,volume,simple_return,log_return
2021-04-01 01:00:00,59221.95,59314.53,58931.43,59143.72,1518.676507,-0.0013209629199983919,-0.0013218361606134252
2021-04-01 02:00:00,59139.74,59309.44,59014.9,59086.99,1220.337644,-0.0009591889045870161,-0.0009596492206412658
2021-04-01 03:00:00,59086.99,59165.28,58941.56,59119.02,1307.393155,0.0005420821063992776,0.0005419352329701467
2021-04-01 04:00:00,59119.02,59232.59,58622.0,58869.99,1695.238357,-0.004212349934082149,-0.0042212468735373905
2021-04-01 05:00:00,58869.99,58970.0,58660.65,58764.79,1547.236392,-0.0017869885828075693,-0.0017885871516051064
2021-04-01 06:00:00,58764.79,59032.34,58659.02,58731.61,1408.450131,-0.0005646238164043194,-0.0005647832764574658
2021-04-01 07:00:00,58734.41,58937.37,58500.2,58817.77,2069.410493,0.0014670123975828453,0.0014659373861371627
2021-04-01 08:00:00,58817.78,59490.0,58564.0,58839.7,3323.162872,0.00037284650540136965,0.0003727770154152704
2021-04-01 09:00:00,58839.7,59256.42,58722.01,58820.19,2131.291897,-0.0003315788489742788,-0.0003316338333956057
2021-04-01 10:00:00,58820.19,58974.34,58500.0,58630.99,2801.287684,-0.003216582605394591,-0.0032217669274083338
2021-04-01 11:00:00,58628.86,58695.99,58115.0,58584.32,3703.85432,-0.0007959954283561776,-0.0007963124009341372
2021-04-01 12:00:00,58584.32,58740.86,58375.0,58730.06,1872.099775,0.0024876963665363405,0.002484607172187974
2021-04-01 13:00:00,58730.07,59111.74,58712.0,58930.34,2362.826328,0.003410178705759881,0.0034043772319907696
2021-04-01 14:00:00,58930.34,59088.0,58771.17,58999.86,1974.247816,0.001179697928096246,0.001179002631268563
2021-04-01 15:00:00,58999.86,59263.3,58935.0,58974.65,2198.460689,-0.00042728914949963226,-0.00042738046352085906
2021-04-01 16:00:00,58974.66,59146.77,58646.0,58754.87,2114.62954,-0.003726685957440967,-0.0037336473522236588
2021-04-01 17:00:00,58754.87,58850.62,58317.33,58501.63,2095.048857,-0.00431011080443211,-0.004319426108302692
2021-04-01 18:00:00,58501.63,58824.16,57935.45,58716.56,3236.404283,0.0036739147268203265,0.0036671823864348374
2021-04-01 19:00:00,58716.56,58953.24,58599.67,58918.99,1713.885477,0.0034475793541037802,0.0034416500762648817
2021-04-01 20:00:00,58918.99,59033.0,58621.59,58854.75,1688.139485,-0.0010903106112307714,-0.0010909054322443346
2021-04-01 21:00:00,58854.75,58936.15,58544.16,58760.67,955.134015,-0.0015985115899737057,-0.0015997905727862952
2021-04-01 22:00:00,58760.68,59054.72,58524.7,59007.28,1328.613375,0.0041968548010089535,0.004188072569158662
2021-04-01 23:00:00,59007.29,59069.74,58700.0,58720.44,1315.10252,-0.004861095105552993,-0.004872948658131603
2021-04-02 00:00:00,58720.45,58885.93,58455.1,58648.62,1936.788412,-0.0012230834782572808,-0.0012238320552984008
2021-04-02 01:00:00,58648.62,59029.0,58633.87,58891.26,1785.573223,0.004137181744429785,0.004128647139413546
2021-04-02 02:00:00,58891.25,60200.0,58842.28,59718.72,7510.632223,0.014050641810007036,0.013952846535319793
2021-04-02 03:00:00,59718.09,60036.76,59567.26,59869.79,2729.722394,0.0025296925319229224,0.002526498245677163
2021-04-02 04:00:00,59869.79,59997.0,59425.03,59562.12,1828.780728,-0.005138985788993078,-0.005152235790335431
2021-04-02 05:00:00,59562.12,59688.08,59381.04,59554.69,1564.615073,-0.00012474371295045916,-0.00012475149409452542
2021-04-02 06:00:00,59554.68,59649.33,59307.35,59527.58,1673.632487,-0.000455211839739289,-0.0004553154801022154
2021-04-02 07:00:00,59527.58,59741.65,59417.63,59417.63,1750.198301,-0.0018470430009082106,-0.0018487508881833224
2021-04-02 08:00:00,59421.21,59645.19,59414.46,59483.5,1526.491262,0.0011085935268708713,0.0011079794908359774
2021-04-02 09:00:00,59483.5,59685.0,59218.0,59621.01,1775.679026,0.002311733505930169,0.00230906556095635
2021-04-02 10:00:00,59621.02,59659.09,59449.0,59597.49,1164.609002,-0.00039449180750217305,-0.0003945696398654257
2021-04-02 11:00:00,59597.48,59660.3,59406.18,59542.78,1132.501932,-0.00091799168052209,-0.0009184132929290469
2021-04-02 12:00:00,59542.78,59600.0,59203.77,59491.3,1690.767565,-0.000864588452201831,-0.0008649624243678866
2021-04-02 13:00:00,59491.3,59516.63,58827.66,59204.99,2231.891287,-0.004812636469534337,-0.004824254494971531
2021-04-02 14:00:00,59205.0,59382.66,59050.0,59363.17,2251.262649,0.0026717342575346414,0.0026681715199444
2021-04-02 15:00:00,59357.65,59624.86,59340.01,59480.06,2034.308974,0.001969066005066855,0.0019671299356830443
2021-04-02 16:00:00,59480.06,59600.0,59152.57,59270.47,1840.208831,-0.0035237018927014585,-0.003529924752852474
2021-04-02 17:00:00,59270.46,59274.27,59082.0,59180.02,1509.056432,-0.001526055048998387,-0.0015272206570102645
2021-04-02 18:00:00,59180.02,59280.45,59000.0,59087.7,1182.255519,-0.0015599859547191786,-0.0015612039997288578
2021-04-02 19:00:00,59087.71,59087.71,58525.01,58850.0,2861.244906,-0.004022833855438557,-0.004030947218002665
2021-04-02 20:00:00,58850.0,58948.0,58568.63,58670.64,1457.097174,-0.003047748513169135,-0.0030524023569046084
2021-04-02 21:00:00,58670.65,58883.19,58428.57,58739.13,1396.23593,0.001167364119430081,0.0011666832797434493
2021-04-02 22:00:00,58739.12,58927.03,58639.17,58816.21,1037.773084,0.0013122427928367042,0.0013113825547416175
2021-04-02 23:00:00,58816.21,59219.0,58733.97,58950.01,1511.092367,0.0022748830636996065,0.002272299434783389
2021-04-03 00:00:00,58950.01,59450.08,58931.3,59387.13,1706.898053,0.0074150962824264255,0.0073877396076696975
2021-04-03 01:00:00,59387.13,59391.76,59003.0,59254.98,1295.372272,-0.0022252296078291156,-0.0022277091102238904
2021-04-03 02:00:00,59254.98,59410.15,59124.32,59408.2,1232.436973,0.0025857742252211047,0.002582436862921492
2021-04-03 03:00:00,59408.2,59430.0,59153.16,59221.53,944.716561,-0.003142158826559216,-0.003147105773050601
2021-04-03 04:00:00,59221.52,59463.17,59191.98,59394.92,1092.556173,0.0029278203383127366,0.0029235426199059854
2021-04-03 05:00:00,59394.93,59531.74,59319.93,59466.37,1151.514362,0.0012029648326827846,0.001202241850245326
2021-04-03 06:00:00,59466.38,59525.0,59180.0,59410.96,1413.416522,-0.0009317871597005478,-0.0009322215432123212
2021-04-03 07:00:00,59410.95,59438.59,59275.0,59298.85,1481.484973,-0.0018870255589203966,-0.0018888082346398512
2021-04-03 08:00:00,59301.8,59791.72,58750.96,59028.65,3131.957995,-0.004556580776861607,-0.004566993634440934
2021-04-03 09:00:00,59028.65,59437.91,58814.28,59423.9,1553.857246,0.006695901058215048,0.006673583083299447
2021-04-03 10:00:00,59423.9,59700.0,59338.14,59338.14,1874.845695,-0.001443190366165803,-0.001444232768426277
2021-04-03 11:00:00,59339.85,59461.28,59194.0,59255.02,1336.032807,-0.0014007853970482431,-0.0014017674140830805
2021-04-03 12:00:00,59256.07,59415.04,59124.83,59254.76,1259.255801,-4.387813893114156e-06,-4.387823519597696e-06
2021-04-03 13:00:00,59254.75,59454.83,59156.4,59414.8,1291.151812,0.0027008800643189,0.002697239241901067
2021-04-03 14:00:00,59414.8,59454.71,59119.0,59144.38,1801.314135,-0.004551391235853797,-0.004561780352218825
2021-04-03 15:00:00,59146.38,59248.18,58800.0,58829.99,2429.329924,-0.005315636075650776,-0.00532981433572902
2021-04-03 16:00:00,58829.99,59143.71,58600.0,58809.74,2625.33302,-0.0003442121951745536,-0.000344271449790038
2021-04-03 17:00:00,58809.74,58811.14,58177.77,58210.13,3433.071237,-0.010195760090080275,-0.010248092870859038
2021-04-03 18:00:00,58208.33,58483.9,57707.7,58455.36,3619.77905,0.004212840617260349,0.004203991448945193
2021-04-03 19:00:00,58455.36,58748.76,58160.34,58597.04,1923.092472,0.002423729834184485,0.002420797338459034
2021-04-03 20:00:00,58597.04,58597.04,57851.28,58054.15,1767.463495,-0.009264802454185372,-0.009307987678451764
2021-04-03 21:00:00,58054.16,58262.3,57500.0,57631.28,2312.683097,-0.007284061518427198,-0.007310719827256161
2021-04-03 22:00:00,57631.28,57784.19,57088.27,57556.75,3075.478671,-0.0012932213200886888,-0.0012940582524170235
2021-04-03 23:00:00,57556.76,57800.0,56880.0,57051.94,3656.809767,-0.008770648099484357,-0.008809336615214061
2021-04-04 00:00:00,57051.95,57269.92,56507.91,56600.0,3651.491736,-0.007921553587835972,-0.007953095779326881
2021-04-04 01:00:00,56600.0,57153.74,56388.0,56933.46,3526.29084,0.005891519434628956,0.005874232299103581
2021-04-04 02:00:00,56933.47,57551.0,56933.46,57363.48,1864.771643,0.007553027692327241,0.007524646398874089
2021-04-04 03:00:00,57363.48,57583.32,57200.0,57492.42,1419.349385,0.002247771578711699,0.0022452491194110274
2021-04-04 04:00:00,57492.42,57723.48,57380.95,57547.52,1331.258877,0.000958387210000966,0.000957928250196216
2021-04-04 05:00:00,57547.52,57650.0,57290.0,57477.08,1166.244527,-0.0012240318957271734,-0.0012247816346333882
2021-04-04 06:00:00,57473.71,57548.28,57139.02,57439.98,1312.971027,-0.0006454746831258129,-0.0006456830915955107
2021-04-04 07:00:00,57439.97,57614.53,57248.79,57614.52,1413.14856,0.003038650083095229,0.0030340427170207507
2021-04-04 08:00:00,57614.52,57688.92,57402.3,57429.84,1354.946568,-0.0032054419615055174,-0.0032105903955380218
2021-04-04 09:00:00,57429.84,57700.0,57429.84,57686.35,1511.276383,0.004466493376962255,0.004456548197807432
2021-04-04 10:00:00,57686.36,57787.79,57525.99,57708.05,1421.04842,0.0003761721793804629,0.000376101444364667
2021-04-04 11:00:00,57708.05,57766.79,57033.85,57275.55,1616.44444,-0.007494621634243415,-0.007522847427155368
2021-04-04 12:00:00,57278.23,58000.0,57000.0,57755.08,2218.680018,0.008372333395314291,0.008337479814149439
2021-04-04 13:00:00,57755.07,58166.46,57754.61,58128.14,1993.921527,0.006459345221234258,0.0064385730526456105
2021-04-04 14:00:00,58128.15,58300.0,58010.41,58130.99,1653.289104,4.90296094111109e-05,4.902840749909742e-05
2021-04-04 15:00:00,58130.98,58492.85,57703.49,57918.11,2938.613648,-0.0036620742223725244,-0.0036687960317052437
2021-04-04 16:00:00,57918.11,58097.54,57684.29,58030.89,2131.596668,0.0019472320488358452,0.001945338650035956
2021-04-04 17:00:00,58030.89,58280.0,58030.88,58179.03,1402.241097,0.00255277835649248,0.002549525552439611
2021-04-04 18:00:00,58179.03,58263.33,57959.3,58102.92,1238.78024,-0.0013082033165557894,-0.0013090597615321043
2021-04-04 19:00:00,58102.91,58184.01,57758.34,57953.86,1550.104287,-0.002565447657363773,-0.002568744057239617
2021-04-04 20:00:00,57953.86,58051.25,57826.16,58025.11,1240.209016,0.0012294263056853438,0.0012286711800156623
2021-04-04 21:00:00,58025.11,58184.0,57976.73,58116.69,987.374632,0.001578282229882877,0.001577038051422098
2021-04-04 22:00:00,58116.69,58199.15,57886.15,58129.22,1349.518591,0.00021560071642068301,0.0002155774779263198
2021-04-04 23:00:00,58129.22,58300.0,58106.78,58202.01,1020.510739,0.0012522101621181836,0.0012514268008602175
2021-04-05 00:00:00,58202.01,58387.35,57890.97,57908.13,2110.945386,-0.0050493101526907225,-0.005062100993982419
2021-04-05 01:00:00,57908.14,57913.01,57638.33,57787.88,1850.541826,-0.0020765650695334648,-0.002078724120234782
2021-04-05 02:00:00,57787.88,57816.32,57427.98,57595.45,1664.352968,-0.0033299370040915655,-0.0033354935831183463
2021-04-05 03:00:00,57595.44,57723.64,57320.0,57467.12,1655.241274,-0.0022281273954799508,-0.0022306133647157678
2021-04-05 04:00:00,57467.12,57618.0,57272.05,57284.99,1933.835659,-0.0031692905438798213,-0.003174323381652218
2021-04-05 05:00:00,57285.19,57368.53,56855.55,56897.45,2536.408297,-0.006765122940581847,-0.006788110117493466
2021-04-05 06:00:00,56897.45,57316.74,56790.57,57143.59,2513.578405,0.004326028670880611,0.004316698308116104
2021-04-05 07:00:00,57143.59,57371.42,56947.64,57250.0,1971.331091,0.001862151117911992,0.0018604194639200364
2021-04-05 08:00:00,57250.0,57346.8,56777.77,57149.25,1865.587059,-0.0017598253275109554,-0.0017613756392214949
2021-04-05 09:00:00,57149.25,57550.0,56980.0,57539.15,1987.786041,0.006822486734296529,0.006799318886871653
2021-04-05 10:00:00,57539.14,57718.53,57324.77,57668.98,1667.359248,0.0022563767452248307,0.00225383494999699
2021-04-05 11:00:00,57668.98,57766.84,57507.69,57756.36,1986.430246,0.0015151993324660218,0.0015140525761875546
2021-04-05 12:00:00,57756.36,58124.67,57754.67,57959.23,2666.575204,0.0035125136002338575,0.003506359131896525
2021-04-05 13:00:00,57959.22,58116.63,57746.74,58113.06,2510.4784,0.002654107033512876,0.002650591111155701
2021-04-05 14:00:00,58113.07,59175.01,58113.06,59170.68,4931.302768,0.018199351402249375,0.018035725481622834
2021-04-05 15:00:00,59173.64,59272.0,58850.0,59018.29,3402.24601,-0.0025754309397829633,-0.002578753067211462
2021-04-05 16:00:00,59020.0,59240.0,58853.14,58983.51,3483.467503,-0.0005893088396834445,-0.0005894825503872305
2021-04-05 17:00:00,58983.51,59078.69,58610.0,58954.6,2683.09487,-0.000490136989134804,-0.0004902571455325305
2021-04-05 18:00:00,58954.6,59032.99,58732.08,58876.29,1600.890593,-0.001328310259080645,-0.001329193245159093
2021-04-05 19:00:00,58876.3,59089.4,58800.0,59005.2,1834.250144,0.0021895061662342563,0.002187112690657912
2021-04-05 20:00:00,59005.21,59100.0,58737.7,58770.61,2148.099702,-0.0039757512897168334,-0.003983675599238357
2021-04-05 21:00:00,58773.16,58880.0,58479.59,58664.04,1663.675369,-0.0018133213182575103,-0.0018149673755473003
2021-04-05 22:00:00,58664.04,58967.0,58664.04,58877.18,1717.467965,0.003633230851472158,0.00362664661148544
2021-04-05 23:00:00,58877.18,59130.0,58533.1,59129.99,1873.069762,0.00429385374775082,0.004284661461907252
2021-04-06 00:00:00,59129.99,59479.0,59043.47,59356.23,3279.189201,0.0038261464275572976,0.0038188453467250913
2021-04-06 01:00:00,59356.23,59495.24,58728.1,58800.01,2467.891456,-0.009370878170665509,-0.009415061087964794
2021-04-06 02:00:00,58800.02,58868.96,58635.72,58745.27,1448.834443,-0.0009309522226272904,-0.0009313858277790387
2021-04-06 03:00:00,58745.28,58947.35,58600.0,58608.7,1203.320036,-0.0023247829144371623,-0.0023274894177388685
2021-04-06 04:00:00,58610.19,58894.05,58601.87,58794.93,1716.387852,0.003177514601074627,0.003172476970164181
2021-04-06 05:00:00,58794.94,59031.66,58755.56,58867.32,1359.193267,0.0012312286110383042,0.0012304712706676664
2021-04-06 06:00:00,58867.31,58969.01,58618.0,58843.53,1690.611394,-0.0004041291500954669,-0.00040421083228795666
2021-04-06 07:00:00,58843.52,58928.23,58349.0,58576.59,2311.422694,-0.004536437565863305,-0.004546758423871505
2021-04-06 08:00:00,58576.59,59000.0,58300.0,58487.37,3332.731056,-0.0015231340711364671,-0.0015242952190415294
2021-04-06 09:00:00,58487.38,58747.74,58419.75,58685.53,1787.072226,0.003388081905546292,0.0033823552872360926
2021-04-06 10:00:00,58681.85,58752.93,58333.02,58365.0,2565.717795,-0.005461823383038356,-0.005476793675316607
2021-04-06 11:00:00,58365.0,58720.0,58325.08,58541.34,2278.841791,0.003021331277306638,0.0030167762285309334
2021-04-06 12:00:00,58541.34,58998.0,58442.89,58471.92,3288.81116,-0.0011858286810653151,-0.0011865323322238891
2021-04-06 13:00:00,58471.93,58677.91,58342.0,58414.29,2445.677696,-0.0009856012937491387,-0.000986087318081309
2021-04-06 14:00:00,58414.29,58414.3,57413.02,57949.27,6536.601449,-0.007960723309313633,-0.007992579042871843
2021-04-06 15:00:00,57949.27,58085.4,57622.0,57818.53,2531.959922,-0.002256111250409143,-0.0022586601037824015
